                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     43,                0.97541,                0.84761,                  1.175,                  1.039,                 1.0031,                 1.1542,                0.68957,                0.64064,                0.69106,                0.40136,                 1.3466,                 1.1761,                 1.4196,                 1.3738,                 1.3293,                 1.4171,             0.00042419,             0.00042419,             0.00042419
                     44,                0.99073,                0.87467,                 1.1715,                 1.0601,                 1.0257,                 1.1521,                0.72865,                0.64811,                 0.7215,                0.41417,                  1.347,                 1.1066,                 1.4503,                 1.3884,                 1.2141,                 1.4396,             0.00041712,             0.00041712,             0.00041712
                     45,                0.97642,                0.86933,                 1.1774,                  1.035,                 1.0376,                 1.1605,                0.67319,                0.66652,                0.69322,                0.38509,                   1.38,                 1.2061,                 1.4771,                 1.4104,                 1.3326,                 1.4582,             0.00041005,             0.00041005,             0.00041005
                     46,                0.98468,                 0.8601,                 1.1706,                 1.0469,                 1.0167,                 1.1557,                0.68998,                0.65092,                0.70035,                0.38505,                 1.4256,                 1.2013,                 1.4857,                 1.4517,                 1.3393,                 1.4705,             0.00040298,             0.00040298,             0.00040298
                     47,                0.97985,                0.85241,                  1.171,                   1.04,                0.99715,                 1.1504,                0.69271,                0.63207,                0.69607,                0.40102,                 1.3699,                 1.1593,                 1.4311,                  1.412,                 1.2954,                 1.4188,             0.00039591,             0.00039591,             0.00039591
                     48,                 0.9712,                0.87004,                 1.1733,                 1.0374,                 1.0075,                 1.1572,                0.70308,                0.65093,                0.70319,                0.40444,                  1.393,                 1.1667,                 1.4655,                 1.4309,                 1.2868,                 1.4519,             0.00038884,             0.00038884,             0.00038884
                     49,                0.95781,                0.82879,                 1.1589,                 1.0259,                 0.9682,                 1.1461,                0.71591,                0.66209,                0.72248,                0.40977,                 1.3678,                 1.1189,                 1.4469,                 1.4027,                 1.2636,                 1.4335,             0.00038178,             0.00038178,             0.00038178
                     50,                0.93039,                0.80531,                 1.1499,                0.99337,                0.95067,                 1.1375,                0.70017,                0.60815,                0.67593,                0.37957,                 1.4121,                 1.3167,                 1.4786,                  1.432,                 1.4279,                 1.4541,             0.00037471,             0.00037471,             0.00037471
                     51,                0.95022,                0.82811,                 1.1537,                  1.028,                0.97536,                 1.1441,                0.70836,                0.63307,                0.70108,                0.38925,                 1.4516,                 1.1927,                 1.4993,                 1.4684,                 1.3222,                 1.4721,             0.00036764,             0.00036764,             0.00036764
                     52,                0.94747,                 0.8337,                 1.1548,                 1.0092,                0.96559,                 1.1389,                0.73352,                0.66421,                0.72687,                0.41631,                 1.3774,                 1.0739,                 1.4668,                 1.4184,                 1.1744,                 1.4522,             0.00036057,             0.00036057,             0.00036057
