                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     58,                0.97754,                0.71895,                 1.2732,                 1.0445,                0.77011,                 1.2876,                0.72504,                0.64736,                0.71846,                0.42112,                 1.4333,                 1.2492,                 1.9243,                 1.4511,                  1.327,                 1.9224,               0.008152,               0.008152,               0.008152
                     59,                0.96545,                0.71111,                 1.2673,                 1.0357,                0.75897,                 1.2795,                0.72708,                0.64783,                0.72073,                0.42384,                  1.439,                  1.245,                 1.9314,                 1.4553,                 1.3252,                 1.9268,               0.008119,               0.008119,               0.008119
                     60,                0.97112,                0.71125,                  1.269,                 1.0414,                  0.764,                 1.2834,                0.72791,                 0.6488,                0.71737,                0.42012,                 1.4464,                 1.2409,                 1.9433,                 1.4546,                 1.3315,                  1.931,               0.008086,               0.008086,               0.008086
                     61,                0.96166,                0.71015,                 1.2656,                 1.0325,                0.76022,                 1.2799,                0.72958,                0.64297,                0.71784,                0.41894,                 1.4543,                 1.2319,                  1.953,                 1.4638,                 1.3058,                 1.9384,               0.008053,               0.008053,               0.008053
                     62,                0.95932,                0.70024,                 1.2628,                  1.028,                0.75254,                 1.2792,                0.72892,                0.64857,                0.71869,                0.42094,                 1.4603,                 1.2355,                 1.9597,                 1.4648,                 1.3106,                 1.9433,                0.00802,                0.00802,                0.00802
                     63,                 0.9532,                0.70345,                 1.2555,                  1.021,                0.76186,                 1.2689,                0.72962,                0.65374,                0.72001,                0.42131,                 1.4631,                 1.2234,                 1.9652,                 1.4702,                 1.3132,                 1.9485,               0.007987,               0.007987,               0.007987
                     64,                0.95626,                 0.6993,                 1.2604,                 1.0264,                0.74943,                 1.2752,                0.72289,                0.65683,                0.71807,                0.42117,                 1.4632,                 1.2128,                 1.9671,                 1.4701,                 1.2934,                  1.951,               0.007954,               0.007954,               0.007954
                     65,                0.95076,                0.69717,                 1.2556,                 1.0243,                  0.747,                  1.273,                0.71854,                0.65526,                0.72193,                0.42411,                 1.4616,                 1.2043,                 1.9673,                 1.4715,                 1.2878,                 1.9512,               0.007921,               0.007921,               0.007921
                     66,                0.94669,                0.69175,                 1.2501,                 1.0133,                0.74976,                 1.2635,                0.71327,                0.65561,                  0.719,                0.42178,                 1.4612,                 1.1952,                 1.9672,                 1.4721,                 1.2696,                 1.9542,               0.007888,               0.007888,               0.007888
                     67,                0.94394,                0.69232,                 1.2526,                  1.013,                0.74487,                 1.2702,                0.71345,                0.65811,                0.72139,                 0.4235,                 1.4627,                 1.1896,                 1.9682,                 1.4669,                  1.269,                 1.9533,               0.007855,               0.007855,               0.007855
                     68,                0.94245,                0.69175,                 1.2508,                  1.012,                 0.7431,                 1.2662,                0.72151,                0.65506,                0.72069,                0.42269,                 1.4625,                 1.1874,                  1.967,                 1.4699,                 1.2624,                 1.9541,               0.007822,               0.007822,               0.007822
                     69,                0.93656,                0.67676,                 1.2482,                 1.0047,                 0.7318,                 1.2641,                0.71675,                 0.6515,                0.71607,                0.41974,                 1.4612,                 1.1905,                 1.9665,                 1.4683,                 1.2718,                 1.9548,               0.007789,               0.007789,               0.007789
                     70,                0.93412,                0.67625,                 1.2413,                 1.0012,                0.74042,                 1.2577,                0.71831,                 0.6506,                0.72017,                0.42233,                   1.46,                 1.1886,                 1.9666,                 1.4711,                 1.2724,                  1.955,               0.007756,               0.007756,               0.007756
                     71,                0.92698,                0.67743,                 1.2401,                0.99903,                0.72864,                 1.2565,                0.71435,                0.65272,                 0.7171,                0.41985,                 1.4589,                 1.1893,                 1.9668,                 1.4682,                 1.2694,                 1.9567,               0.007723,               0.007723,               0.007723
                     72,                0.93099,                0.67022,                 1.2411,                 0.9985,                0.71914,                 1.2584,                0.71305,                0.65448,                0.71499,                0.41806,                 1.4577,                 1.2013,                 1.9656,                 1.4686,                 1.2821,                 1.9566,                0.00769,                0.00769,                0.00769
                     73,                0.92141,                0.66765,                 1.2349,                0.98665,                0.71903,                 1.2499,                0.71307,                0.65732,                0.71314,                0.41712,                 1.4566,                 1.2062,                 1.9647,                 1.4716,                 1.2848,                  1.959,               0.007657,               0.007657,               0.007657
                     74,                0.92779,                0.66702,                 1.2381,                0.99918,                0.70772,                 1.2542,                0.71016,                0.65924,                0.71165,                0.41592,                 1.4566,                 1.2078,                 1.9658,                 1.4713,                 1.2883,                 1.9608,               0.007624,               0.007624,               0.007624
                     75,                0.91813,                0.66188,                 1.2348,                0.98845,                0.70645,                 1.2489,                0.70749,                0.65805,                0.71218,                0.41565,                 1.4539,                 1.2049,                 1.9642,                  1.471,                  1.283,                 1.9615,               0.007591,               0.007591,               0.007591
