                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     92,                0.89937,                0.82742,                 1.2793,                0.97393,                0.91529,                 1.2991,                 0.6878,                0.67801,                0.72221,                 0.4203,                 1.3483,                 1.0752,                 1.7405,                 1.4035,                   1.13,                 1.7286,             0.00087875,             0.00087875,             0.00087875
                     93,                0.88791,                0.83155,                  1.272,                  0.971,                0.91718,                  1.293,                0.74927,                0.62899,                0.72857,                0.42049,                  1.346,                 1.0396,                 1.7328,                 1.3952,                 1.0837,                 1.7334,             0.00087462,             0.00087462,             0.00087462
                     94,                0.87876,                0.81748,                 1.2706,                0.95716,                0.90149,                 1.2916,                0.70986,                0.65374,                0.73055,                0.42567,                  1.363,                  1.053,                 1.7295,                 1.4124,                  1.091,                 1.7294,              0.0008705,              0.0008705,              0.0008705
                     95,                0.88495,                0.81106,                 1.2778,                0.97105,                0.88398,                 1.2982,                0.69303,                0.66854,                0.72737,                 0.4152,                 1.3816,                 1.0736,                 1.7636,                 1.4369,                 1.1226,                 1.7416,             0.00086637,             0.00086637,             0.00086637
                     96,                0.87133,                0.79298,                 1.2611,                0.95325,                0.86791,                 1.2819,                 0.7081,                0.65392,                0.71403,                0.41411,                 1.3621,                 1.1062,                  1.724,                  1.408,                  1.156,                 1.7076,             0.00086225,             0.00086225,             0.00086225
                     97,                0.87047,                0.78917,                 1.2626,                0.94772,                0.85967,                 1.2847,                 0.7297,                 0.6714,                0.74578,                0.42948,                 1.3673,                 1.0519,                 1.7782,                 1.4138,                 1.1144,                   1.76,             0.00085813,             0.00085813,             0.00085813
                     98,                0.88025,                0.78697,                 1.2646,                0.96737,                0.87024,                 1.2903,                0.70698,                0.66711,                0.72566,                0.41794,                 1.3492,                 1.0905,                 1.7419,                 1.4046,                 1.1408,                 1.7407,               0.000854,               0.000854,               0.000854
                     99,                0.86243,                0.79884,                 1.2581,                0.93502,                0.88213,                 1.2777,                0.75274,                0.67148,                0.74505,                0.43217,                 1.3545,                 1.0352,                 1.7452,                 1.4112,                 1.0783,                  1.744,             0.00084988,             0.00084988,             0.00084988
                    100,                0.85318,                0.75623,                 1.2416,                0.92807,                0.83846,                 1.2586,                0.72146,                0.66813,                0.73809,                0.42805,                 1.3504,                  1.059,                 1.7711,                 1.4063,                 1.1368,                 1.7771,             0.00084575,             0.00084575,             0.00084575
                    101,                0.85136,                0.76338,                 1.2464,                0.93363,                0.84223,                 1.2716,                0.72208,                0.66535,                0.72245,                0.41195,                 1.3734,                 1.0881,                 1.7646,                  1.416,                 1.1482,                  1.773,             0.00084162,             0.00084162,             0.00084162
                    102,                0.84338,                0.77622,                 1.2443,                0.92907,                0.85233,                 1.2678,                0.72205,                0.64697,                0.71233,                0.40657,                 1.3951,                 1.0838,                 1.7826,                 1.4292,                 1.1323,                 1.7808,              0.0008375,              0.0008375,              0.0008375
                    103,                0.84535,                0.75353,                  1.242,                0.92725,                 0.8128,                 1.2602,                0.70667,                0.67019,                0.72702,                 0.4178,                 1.3679,                 1.0749,                 1.7508,                 1.4139,                 1.1015,                 1.7535,             0.00083337,             0.00083337,             0.00083337
                    104,                0.85891,                0.77906,                 1.2524,                0.93863,                0.84063,                  1.273,                0.68777,                0.66821,                0.71443,                0.40784,                 1.3765,                 1.0739,                 1.7862,                 1.4157,                 1.1404,                 1.7767,             0.00082925,             0.00082925,             0.00082925
                    105,                0.84884,                0.76392,                 1.2447,                0.92921,                0.84532,                 1.2685,                0.71447,                0.67581,                0.72551,                0.41269,                 1.3773,                 1.0912,                 1.7788,                 1.4175,                 1.1536,                 1.7613,             0.00082513,             0.00082513,             0.00082513
                    106,                0.84492,                0.75954,                  1.246,                0.92831,                0.83787,                 1.2708,                0.72878,                0.65594,                0.72679,                0.42232,                 1.3752,                 1.0611,                 1.7706,                 1.4313,                 1.1008,                 1.7728,               0.000821,               0.000821,               0.000821
                    107,                0.83888,                0.75604,                 1.2411,                0.91737,                0.84495,                 1.2661,                0.74291,                0.64857,                0.73074,                0.42376,                 1.3655,                 1.0454,                 1.7903,                 1.4228,                 1.1036,                 1.7975,             0.00081688,             0.00081688,             0.00081688
                    108,                0.82747,                0.73836,                 1.2294,                0.90746,                0.80721,                 1.2517,                0.71398,                0.67227,                0.72974,                0.42114,                 1.3697,                 1.0634,                 1.7808,                  1.414,                 1.1406,                 1.7764,             0.00081275,             0.00081275,             0.00081275
                    109,                 0.8402,                 0.7515,                 1.2392,                0.92495,                0.81806,                 1.2647,                0.70956,                0.66451,                0.72365,                0.42024,                 1.3632,                 1.0867,                 1.7686,                 1.4002,                 1.1326,                 1.7381,             0.00080863,             0.00080863,             0.00080863
                    110,                0.84292,                0.73481,                 1.2375,                0.92712,                0.80055,                 1.2626,                0.71043,                0.69143,                0.74092,                0.43056,                 1.3596,                 1.0549,                 1.7697,                 1.4008,                 1.1175,                 1.7655,              0.0008045,              0.0008045,              0.0008045
                    111,                0.82155,                0.73046,                 1.2311,                0.90435,                0.79817,                 1.2539,                0.70457,                0.67727,                0.73808,                 0.4329,                 1.3519,                 1.0502,                 1.7867,                 1.4069,                 1.0984,                 1.7827,             0.00080038,             0.00080038,             0.00080038
                    112,                0.81448,                0.73394,                 1.2246,                0.88861,                0.80234,                 1.2471,                0.73907,                0.66762,                0.74507,                0.43107,                 1.3644,                 1.0425,                 1.7838,                 1.4175,                 1.0974,                  1.798,             0.00079625,             0.00079625,             0.00079625
                    113,                0.80741,                0.71922,                 1.2169,                0.88719,                0.77458,                 1.2398,                0.71692,                0.69481,                0.74566,                 0.4347,                 1.3494,                 1.0574,                   1.78,                    1.4,                 1.0981,                 1.7894,             0.00079213,             0.00079213,             0.00079213
                    114,                 0.8073,                0.70883,                 1.2176,                0.89206,                0.75905,                 1.2449,                0.69148,                0.66104,                0.71945,                0.42507,                  1.365,                 1.0847,                 1.7856,                 1.4144,                 1.1277,                 1.7888,               0.000788,               0.000788,               0.000788
                    115,                0.82399,                0.71666,                 1.2225,                0.91015,                0.78433,                  1.249,                0.71535,                0.66091,                0.72263,                0.41884,                 1.3612,                 1.0798,                 1.7771,                 1.4054,                 1.1313,                 1.7827,             0.00078387,             0.00078387,             0.00078387
                    116,                0.79363,                0.70871,                 1.2106,                  0.874,                0.77757,                 1.2317,                0.73546,                0.66929,                0.74263,                0.42919,                 1.3814,                 1.0503,                 1.7884,                 1.4187,                 1.1072,                 1.7846,             0.00077975,             0.00077975,             0.00077975
                    117,                0.79367,                0.69477,                 1.2092,                0.87248,                0.75994,                 1.2308,                0.71916,                0.67802,                0.73783,                0.42555,                 1.3798,                 1.0495,                 1.8199,                 1.4226,                 1.1068,                 1.8082,             0.00077563,             0.00077563,             0.00077563
                    118,                0.79909,                 0.7045,                 1.2108,                0.88449,                 0.7613,                 1.2379,                0.69624,                0.68346,                0.72858,                0.42033,                  1.388,                 1.0745,                 1.8134,                 1.4189,                 1.1431,                 1.7964,              0.0007715,              0.0007715,              0.0007715
                    119,                0.78796,                0.69533,                 1.1909,                 0.8698,                0.75093,                 1.2135,                0.74982,                0.65475,                0.73685,                0.42747,                 1.3904,                 1.0815,                 1.8209,                 1.4222,                 1.1217,                 1.7959,             0.00076738,             0.00076738,             0.00076738
                    120,                  0.788,                0.69396,                 1.1977,                 0.8644,                0.76479,                 1.2179,                0.73037,                0.66434,                0.72487,                0.42804,                 1.3778,                 1.0664,                  1.829,                 1.4225,                 1.1301,                 1.8265,             0.00076325,             0.00076325,             0.00076325
                    121,                0.76645,                 0.6664,                 1.1993,                0.84318,                0.73058,                 1.2219,                 0.7147,                0.69711,                0.73945,                0.42824,                 1.3739,                 1.0399,                 1.7934,                 1.4323,                 1.1054,                 1.7963,             0.00075912,             0.00075912,             0.00075912
                    122,                0.77963,                0.67803,                 1.1906,                0.85582,                0.74064,                 1.2115,                0.71767,                0.71233,                0.75119,                0.43157,                 1.3648,                0.99734,                 1.7871,                 1.4295,                 1.0521,                 1.7958,               0.000755,               0.000755,               0.000755
                    123,                0.78464,                0.67416,                 1.2047,                0.85793,                0.73418,                 1.2248,                 0.7243,                0.66364,                0.73061,                0.42646,                 1.3803,                 1.0629,                 1.7953,                  1.427,                 1.1337,                 1.8048,             0.00075088,             0.00075088,             0.00075088
                    124,                0.78252,                0.67748,                 1.1967,                 0.8694,                0.72777,                 1.2237,                0.72777,                 0.6833,                0.73977,                0.43195,                 1.3826,                 1.0427,                 1.7949,                 1.4247,                 1.1097,                 1.7912,             0.00074675,             0.00074675,             0.00074675
                    125,                0.76155,                0.67912,                 1.1852,                0.84352,                0.73156,                 1.2132,                0.70617,                 0.6876,                 0.7356,                0.42919,                 1.3629,                  1.047,                 1.7792,                 1.4108,                 1.0983,                 1.7815,             0.00074263,             0.00074263,             0.00074263
                    126,                 0.7495,                0.65674,                 1.1752,                0.83148,                0.70727,                 1.2013,                 0.7153,                0.68542,                0.73116,                0.42537,                 1.3725,                 1.0515,                 1.8167,                 1.4223,                 1.1394,                 1.8127,              0.0007385,              0.0007385,              0.0007385
                    127,                0.76455,                0.66387,                 1.1829,                0.84718,                0.71049,                 1.2141,                0.70786,                0.67975,                0.73338,                0.42871,                 1.3757,                 1.0453,                 1.7977,                 1.4321,                  1.106,                 1.8174,             0.00073437,             0.00073437,             0.00073437
                    128,                0.77519,                0.67156,                 1.1895,                0.85785,                0.74205,                 1.2192,                0.69187,                0.65771,                0.71054,                0.40929,                 1.3874,                 1.1357,                 1.8085,                 1.4491,                 1.1973,                  1.843,             0.00073025,             0.00073025,             0.00073025
                    129,                 0.7601,                0.65642,                 1.1825,                0.84225,                0.71111,                 1.2053,                0.70623,                0.69185,                0.73141,                0.42045,                 1.3862,                 1.0501,                 1.8317,                 1.4186,                 1.1265,                 1.8282,             0.00072612,             0.00072612,             0.00072612
                    130,                0.75684,                0.64477,                 1.1777,                0.83957,                0.68752,                 1.2058,                0.71796,                0.65955,                0.71991,                0.41488,                  1.401,                 1.1062,                  1.831,                 1.4422,                 1.1751,                 1.8308,               0.000722,               0.000722,               0.000722
                    131,                0.75511,                 0.6563,                 1.1824,                0.83203,                 0.7137,                 1.2066,                0.71498,                0.68412,                0.73893,                0.42611,                 1.3981,                 1.0526,                 1.8327,                 1.4418,                 1.1056,                 1.8221,             0.00071788,             0.00071788,             0.00071788
                    132,                0.75003,                0.64865,                  1.172,                0.82558,                0.69709,                 1.1929,                0.72064,                 0.6824,                0.73433,                0.42494,                 1.3936,                  1.068,                 1.8249,                 1.4442,                  1.134,                   1.82,             0.00071375,             0.00071375,             0.00071375
                    133,                0.75951,                0.67402,                  1.185,                0.84682,                0.73051,                 1.2138,                0.73422,                0.64585,                0.72902,                0.41668,                 1.4255,                 1.0823,                 1.8642,                 1.4652,                 1.1612,                 1.8333,             0.00070962,             0.00070962,             0.00070962
                    134,                0.73287,                0.63829,                 1.1691,                0.81677,                0.68762,                 1.1916,                0.70646,                 0.6829,                0.72736,                0.41452,                 1.4068,                 1.0848,                  1.843,                 1.4715,                 1.1434,                  1.846,              0.0007055,              0.0007055,              0.0007055
                    135,                0.73776,                0.63678,                 1.1675,                0.81777,                0.69416,                 1.1892,                0.71582,                0.69305,                0.74371,                0.43003,                 1.3999,                 1.0736,                 1.8373,                 1.4442,                 1.1357,                 1.8202,             0.00070137,             0.00070137,             0.00070137
                    136,                0.73492,                0.60539,                 1.1602,                 0.8208,                0.66034,                 1.1824,                0.72768,                0.68746,                0.73492,                0.42391,                  1.409,                 1.0847,                 1.8561,                 1.4573,                 1.1466,                 1.8471,             0.00069725,             0.00069725,             0.00069725
                    137,                0.73365,                0.62472,                 1.1634,                0.81801,                0.67575,                 1.1881,                0.71385,                0.70142,                0.73945,                0.41917,                  1.398,                 1.0728,                 1.8486,                 1.4359,                 1.1906,                 1.8333,             0.00069313,             0.00069313,             0.00069313
                    138,                0.73159,                0.63514,                 1.1631,                0.81355,                0.69988,                 1.1898,                0.73733,                0.65806,                0.73153,                0.41932,                 1.4331,                 1.0981,                 1.8883,                 1.4765,                 1.1607,                 1.8591,               0.000689,               0.000689,               0.000689
                    139,                0.72545,                0.62627,                 1.1587,                0.80581,                0.68381,                 1.1855,                0.75843,                0.66689,                0.73716,                0.42751,                 1.4155,                 1.0543,                 1.8682,                 1.4674,                 1.1074,                 1.8766,             0.00068488,             0.00068488,             0.00068488
                    140,                0.72831,                0.62465,                 1.1578,                0.80185,                0.68135,                 1.1812,                0.75986,                0.66683,                0.74407,                 0.4304,                 1.3944,                 1.0793,                 1.8518,                 1.4436,                  1.144,                 1.8577,             0.00068075,             0.00068075,             0.00068075
                    141,                0.72763,                0.63126,                 1.1566,                0.81037,                0.68543,                 1.1835,                0.73252,                0.68257,                0.73017,                0.42286,                 1.4055,                 1.0775,                 1.8339,                 1.4534,                 1.1557,                 1.8421,             0.00067663,             0.00067663,             0.00067663
                    142,                0.71685,                0.61811,                 1.1471,                0.80036,                0.67796,                 1.1762,                0.74102,                0.67134,                0.74091,                 0.4285,                 1.4124,                 1.0778,                 1.8685,                 1.4536,                 1.1388,                 1.8545,              0.0006725,              0.0006725,              0.0006725
                    143,                0.72056,                0.61929,                 1.1569,                0.79514,                 0.6732,                 1.1818,                0.74741,                0.65124,                0.72216,                0.41915,                 1.4177,                 1.1029,                 1.8876,                 1.4705,                 1.1978,                 1.8803,             0.00066838,             0.00066838,             0.00066838
                    144,                0.72684,                0.61897,                  1.155,                0.80755,                0.67283,                 1.1829,                0.70458,                0.70496,                0.74151,                0.43272,                 1.4036,                 1.0908,                 1.8532,                 1.4444,                  1.154,                 1.8387,             0.00066425,             0.00066425,             0.00066425
                    145,                0.71464,                0.61738,                 1.1465,                0.79753,                0.66297,                 1.1735,                0.72037,                0.68989,                0.73895,                0.42614,                 1.3914,                 1.0783,                 1.8513,                 1.4347,                 1.1538,                  1.844,             0.00066013,             0.00066013,             0.00066013
                    146,                0.70163,                0.60061,                  1.141,                0.78978,                0.64878,                 1.1658,                0.71485,                0.69894,                0.74655,                0.43852,                 1.3817,                 1.0583,                 1.8481,                 1.4276,                 1.1588,                 1.8305,               0.000656,               0.000656,               0.000656
                    147,                0.70717,                0.59479,                 1.1427,                0.78704,                0.64577,                 1.1666,                0.74016,                0.69697,                 0.7452,                0.42677,                 1.3985,                 1.0673,                 1.8809,                 1.4436,                 1.1507,                 1.8646,             0.00065188,             0.00065188,             0.00065188
                    148,                0.70298,                0.60642,                 1.1368,                0.78541,                0.65474,                  1.168,                0.72931,                0.68904,                0.74597,                0.43987,                 1.3935,                 1.0353,                 1.8821,                 1.4339,                 1.1041,                 1.8619,             0.00064775,             0.00064775,             0.00064775
                    149,                0.69606,                0.58577,                 1.1321,                 0.7719,                0.63386,                 1.1569,                0.74894,                0.68273,                0.75347,                0.43606,                 1.3978,                 1.0463,                  1.879,                  1.436,                 1.1223,                 1.8631,             0.00064362,             0.00064362,             0.00064362
                    150,                0.68667,                0.59474,                 1.1373,                 0.7642,                 0.6473,                 1.1599,                0.74069,                0.68685,                0.74294,                0.43267,                 1.3942,                 1.0701,                 1.8801,                 1.4312,                 1.1417,                 1.8579,              0.0006395,              0.0006395,              0.0006395
                    151,                0.68586,                 0.5728,                 1.1241,                0.76594,                0.62872,                 1.1495,                  0.748,                0.67889,                0.74526,                0.42848,                 1.4147,                 1.0693,                 1.9072,                 1.4454,                  1.172,                 1.8824,             0.00063538,             0.00063538,             0.00063538
                    152,                0.70444,                0.59391,                 1.1467,                0.78612,                0.64751,                 1.1712,                0.73524,                0.68783,                0.74086,                0.43201,                 1.4172,                  1.052,                  1.885,                 1.4528,                 1.1539,                 1.8595,             0.00063125,             0.00063125,             0.00063125
                    153,                0.69714,                0.58775,                 1.1364,                0.77495,                0.63314,                 1.1581,                0.75573,                0.64956,                0.72945,                0.42493,                 1.4023,                 1.0907,                  1.883,                 1.4454,                 1.1721,                 1.8606,             0.00062713,             0.00062713,             0.00062713
                    154,                0.68754,                0.58103,                 1.1292,                0.76605,                0.63278,                 1.1522,                0.72318,                0.68423,                0.73577,                0.42645,                 1.4015,                 1.0859,                 1.8827,                 1.4469,                 1.1734,                 1.8656,               0.000623,               0.000623,               0.000623
                    155,                0.67255,                0.57522,                   1.13,                0.74922,                0.62439,                 1.1555,                0.72559,                0.69193,                0.73701,                0.42605,                 1.4178,                 1.0941,                 1.8992,                 1.4567,                 1.1671,                 1.8767,             0.00061887,             0.00061887,             0.00061887
                    156,                0.68366,                0.56529,                 1.1267,                0.76097,                0.61509,                  1.149,                0.75771,                0.67368,                0.73306,                 0.4204,                 1.4139,                 1.0881,                 1.8821,                 1.4553,                 1.1423,                 1.8708,             0.00061475,             0.00061475,             0.00061475
                    157,                0.68275,                0.59227,                 1.1297,                0.75868,                0.65631,                 1.1536,                0.75056,                0.66789,                0.73859,                 0.4207,                 1.4147,                 1.0687,                  1.897,                 1.4696,                 1.1422,                 1.8895,             0.00061062,             0.00061062,             0.00061062
                    158,                0.67161,                0.55487,                 1.1155,                0.74732,                0.60145,                 1.1369,                0.74546,                0.67007,                0.73571,                0.42435,                 1.4154,                 1.0933,                 1.8986,                 1.4626,                 1.1941,                 1.8784,              0.0006065,              0.0006065,              0.0006065
                    159,                0.66938,                0.55966,                 1.1209,                0.74156,                0.60665,                 1.1431,                0.74067,                0.68001,                0.73858,                0.41908,                 1.4276,                 1.0889,                 1.9114,                  1.486,                 1.1994,                 1.8974,             0.00060238,             0.00060238,             0.00060238
                    160,                 0.6696,                0.57372,                 1.1204,                 0.7442,                0.62717,                 1.1426,                0.74826,                0.69546,                0.74877,                 0.4294,                 1.4186,                 1.0847,                 1.9082,                 1.4581,                 1.1553,                 1.8727,             0.00059825,             0.00059825,             0.00059825
                    161,                0.66114,                0.55919,                 1.1105,                0.73115,                0.60848,                 1.1269,                0.73722,                0.69775,                 0.7517,                  0.434,                 1.4157,                 1.0509,                 1.9049,                 1.4579,                 1.1389,                 1.8732,             0.00059413,             0.00059413,             0.00059413
                    162,                 0.6489,                0.54533,                 1.1027,                0.72287,                0.59117,                 1.1259,                0.74009,                0.68539,                0.74237,                0.43235,                 1.4174,                 1.0686,                 1.9193,                 1.4545,                 1.1707,                 1.8831,                0.00059,                0.00059,                0.00059
                    163,                 0.6498,                0.55878,                 1.1105,                0.72742,                0.60183,                 1.1348,                0.74095,                0.67609,                0.73723,                0.42464,                 1.4356,                 1.0705,                 1.9392,                 1.4837,                 1.1579,                 1.9204,             0.00058588,             0.00058588,             0.00058588
                    164,                0.65222,                0.55368,                 1.1084,                0.72673,                0.60427,                 1.1359,                0.72459,                0.70445,                0.74654,                0.42752,                  1.405,                 1.0676,                 1.9189,                 1.4567,                 1.1607,                 1.9085,             0.00058175,             0.00058175,             0.00058175
                    165,                0.65906,                0.54941,                 1.1084,                0.73684,                0.59063,                 1.1346,                0.72825,                0.69659,                0.73828,                0.42545,                 1.4161,                  1.077,                 1.9117,                 1.4707,                 1.1903,                  1.906,             0.00057763,             0.00057763,             0.00057763
                    166,                0.64792,                0.54578,                 1.1028,                0.73042,                0.59377,                 1.1319,                0.73858,                0.69655,                0.74535,                0.43148,                 1.4067,                  1.066,                 1.9146,                  1.453,                 1.1693,                 1.9035,              0.0005735,              0.0005735,              0.0005735
                    167,                0.65436,                0.54954,                 1.1136,                0.73314,                0.59458,                 1.1404,                0.73134,                0.67933,                0.73233,                0.42387,                 1.4137,                   1.08,                 1.8978,                 1.4483,                 1.1894,                 1.8681,             0.00056938,             0.00056938,             0.00056938
                    168,                0.65299,                0.56364,                  1.107,                0.72664,                0.60995,                 1.1313,                0.74554,                 0.6693,                0.73604,                 0.4237,                 1.4108,                 1.0768,                 1.9144,                 1.4518,                 1.1709,                 1.8856,             0.00056525,             0.00056525,             0.00056525
                    169,                  0.643,                0.54123,                 1.0956,                0.71373,                0.58731,                 1.1179,                0.75991,                0.67565,                0.73925,                0.42672,                 1.4163,                 1.1115,                  1.918,                 1.4574,                 1.2113,                 1.8826,             0.00056112,             0.00056112,             0.00056112
                    170,                 0.6534,                0.54339,                 1.1063,                 0.7256,                0.58259,                 1.1294,                0.73608,                 0.6968,                0.75428,                0.43587,                 1.4093,                 1.0643,                 1.8987,                 1.4431,                 1.1627,                 1.8622,               0.000557,               0.000557,               0.000557
                    171,                0.65116,                0.54059,                 1.1029,                0.72162,                0.58759,                 1.1271,                0.72834,                0.68639,                0.74328,                0.42974,                 1.4154,                 1.1015,                 1.9312,                 1.4565,                 1.1941,                 1.9028,             0.00055287,             0.00055287,             0.00055287
                    172,                 0.6419,                0.53075,                 1.0951,                0.71517,                0.57785,                 1.1184,                0.74745,                0.66919,                0.74297,                0.43392,                 1.3994,                 1.0698,                 1.9112,                 1.4366,                 1.1752,                 1.8867,             0.00054875,             0.00054875,             0.00054875
                    173,                0.62892,                0.52308,                 1.0888,                 0.7035,                0.56588,                 1.1152,                0.75547,                0.66984,                0.73774,                0.42673,                 1.4268,                 1.0934,                 1.9511,                 1.4471,                 1.1907,                 1.9066,             0.00054463,             0.00054463,             0.00054463
                    174,                0.62622,                0.51837,                 1.0833,                0.70131,                0.57355,                 1.1104,                0.74023,                0.68867,                0.73784,                0.42837,                 1.4284,                 1.0856,                 1.9465,                 1.4628,                 1.1776,                 1.9058,              0.0005405,              0.0005405,              0.0005405
                    175,                0.62095,                0.51604,                 1.0921,                0.69642,                0.56281,                 1.1166,                0.73981,                 0.6761,                0.73331,                0.42186,                 1.4236,                 1.0861,                 1.9562,                 1.4626,                 1.1986,                 1.9201,             0.00053638,             0.00053638,             0.00053638
                    176,                0.63334,                0.52605,                 1.1028,                0.70556,                0.56906,                 1.1272,                0.73215,                0.65587,                0.71474,                0.41256,                 1.4327,                 1.1227,                 1.9427,                 1.4864,                 1.2496,                 1.9265,             0.00053225,             0.00053225,             0.00053225
                    177,                0.62496,                0.52703,                 1.0874,                0.69888,                0.57114,                 1.1104,                0.76653,                0.64256,                0.73237,                0.41803,                 1.4352,                 1.0921,                  1.967,                 1.4919,                 1.2128,                 1.9508,             0.00052812,             0.00052812,             0.00052812
                    178,                0.61508,                0.52381,                 1.0859,                0.68816,                0.57124,                 1.1106,                0.73747,                0.67091,                0.72769,                0.41719,                 1.4203,                 1.1164,                 1.9465,                 1.4784,                  1.241,                 1.9473,               0.000524,               0.000524,               0.000524
                    179,                0.61497,                0.50498,                 1.0781,                0.68901,                0.54536,                 1.1032,                 0.7547,                0.68031,                0.73456,                0.42398,                 1.4171,                  1.107,                 1.9348,                 1.4765,                 1.2148,                 1.9324,             0.00051988,             0.00051988,             0.00051988
                    180,                0.62957,                0.51818,                 1.0878,                0.70558,                 0.5701,                 1.1119,                0.72001,                0.67865,                0.72324,                0.41745,                 1.4378,                 1.1015,                 1.9471,                 1.4777,                 1.2441,                 1.9179,             0.00051575,             0.00051575,             0.00051575
                    181,                0.61561,                0.51819,                 1.0864,                 0.6897,                0.55625,                  1.109,                0.70807,                0.68984,                0.73026,                0.41761,                 1.4386,                 1.1006,                 1.9667,                 1.4843,                 1.2097,                 1.9376,             0.00051163,             0.00051163,             0.00051163
                    182,                0.61719,                0.51591,                 1.0872,                0.69887,                0.56696,                 1.1106,                0.75366,                0.65846,                0.72336,                0.41807,                 1.4173,                 1.1005,                 1.9486,                 1.4617,                 1.2262,                 1.9221,              0.0005075,              0.0005075,              0.0005075
                    183,                0.61141,                0.50671,                 1.0787,                0.68776,                0.54478,                 1.1045,                0.72023,                0.68891,                0.73347,                0.42537,                 1.4316,                 1.0887,                 1.9567,                  1.463,                 1.2088,                 1.9277,             0.00050337,             0.00050337,             0.00050337
                    184,                 0.6147,                0.51264,                 1.0912,                0.68784,                0.55695,                 1.1151,                 0.7494,                 0.6674,                0.73198,                0.42258,                 1.4249,                 1.0936,                  1.963,                 1.4608,                 1.2189,                 1.9223,             0.00049925,             0.00049925,             0.00049925
                    185,                0.61271,                0.51211,                 1.0854,                0.68836,                0.55505,                 1.1099,                0.74331,                0.68041,                0.72944,                0.41701,                 1.4311,                 1.1127,                 1.9735,                 1.4745,                 1.2112,                 1.9414,             0.00049513,             0.00049513,             0.00049513
                    186,                 0.5957,                0.49458,                  1.076,                0.66959,                0.53308,                 1.0978,                0.74318,                0.67471,                0.72257,                0.41354,                 1.4371,                  1.117,                 1.9766,                 1.4814,                 1.2361,                 1.9605,               0.000491,               0.000491,               0.000491
                    187,                0.59158,                0.48177,                 1.0659,                0.66439,                0.51655,                 1.0862,                0.71371,                 0.7009,                 0.7255,                0.41048,                 1.4515,                 1.1098,                 1.9956,                 1.5051,                 1.2221,                 1.9736,             0.00048687,             0.00048687,             0.00048687
                    188,                0.60155,                0.48391,                 1.0707,                 0.6746,                0.52001,                 1.0959,                0.72222,                0.69008,                0.72908,                0.41384,                 1.4377,                 1.1193,                 1.9879,                 1.4959,                 1.2147,                 1.9914,             0.00048275,             0.00048275,             0.00048275
                    189,                0.58971,                0.48791,                 1.0679,                0.66433,                0.53357,                 1.0937,                0.75367,                0.67401,                0.73692,                 0.4233,                 1.4214,                 1.0765,                 1.9605,                 1.4738,                 1.1874,                 1.9582,             0.00047863,             0.00047863,             0.00047863
                    190,                0.58577,                0.49136,                 1.0669,                0.65806,                0.53693,                 1.0918,                0.76139,                0.65534,                0.73345,                0.41713,                   1.44,                 1.1185,                 1.9806,                 1.4814,                 1.2237,                 1.9664,              0.0004745,              0.0004745,              0.0004745
                    191,                 0.6068,                0.50098,                 1.0773,                0.67941,                0.54423,                 1.1026,                0.75224,                0.66374,                0.72955,                0.41451,                 1.4367,                 1.1099,                 1.9749,                 1.4961,                  1.194,                 1.9719,             0.00047038,             0.00047038,             0.00047038
                    192,                0.60779,                0.49873,                 1.0826,                0.68172,                0.53816,                 1.1088,                 0.7596,                0.66756,                0.73251,                0.42196,                  1.425,                  1.076,                 1.9555,                 1.4707,                 1.1869,                 1.9499,             0.00046625,             0.00046625,             0.00046625
                    193,                0.58409,                0.48052,                   1.06,                 0.6621,                0.51338,                 1.0868,                0.73457,                0.67501,                0.72713,                0.42317,                 1.4293,                 1.0988,                 1.9679,                 1.4632,                  1.225,                 1.9467,             0.00046212,             0.00046212,             0.00046212
                    194,                0.57724,                0.48212,                 1.0624,                0.65728,                0.52261,                 1.0907,                0.77435,                0.65807,                0.73346,                0.42321,                  1.439,                 1.0998,                 1.9908,                 1.4796,                 1.2198,                 1.9649,               0.000458,               0.000458,               0.000458
                    195,                0.59456,                0.48885,                  1.066,                0.66565,                0.52328,                  1.089,                0.73647,                0.68613,                0.73555,                0.42032,                 1.4489,                  1.108,                 1.9921,                 1.4879,                  1.244,                 1.9676,             0.00045388,             0.00045388,             0.00045388
                    196,                 0.5834,                0.46881,                 1.0617,                0.65287,                0.49959,                 1.0856,                0.72468,                 0.6773,                0.72979,                0.41663,                  1.445,                 1.0876,                 1.9836,                 1.4927,                 1.2234,                  1.966,             0.00044975,             0.00044975,             0.00044975
                    197,                0.58557,                0.48125,                 1.0597,                0.65567,                0.50818,                 1.0851,                0.75256,                0.65751,                 0.7301,                0.41923,                 1.4435,                 1.1078,                 1.9806,                 1.4905,                 1.2364,                 1.9669,             0.00044563,             0.00044563,             0.00044563
                    198,                0.58465,                 0.4779,                 1.0607,                0.65615,                0.51233,                 1.0859,                0.75633,                0.68063,                0.73125,                0.41485,                 1.4537,                 1.1203,                 1.9913,                  1.513,                 1.2242,                 1.9868,              0.0004415,              0.0004415,              0.0004415
